month,opeid,md_earn_wne_p10.reported.earnings,medianEarnings,index_std
2013-03-01,338800,73700,1,0.28111003513755617
2013-03-01,338900,49900,0,0.4953862082657597
2013-03-01,339100,44700,0,-0.1908598361060894
2013-03-01,339400,49900,0,0.16827220891298747
2013-03-01,339600,32600,0,-0.22290093199176936
2013-03-01,339900,47900,0,0.9958723310722515
2013-03-01,340100,59700,1,1.0601237345675159
2013-03-01,340200,61900,1,0.04090753175928463
2013-03-01,341400,48200,0,6.854020666539708
2013-03-01,341700,19400,0,-0.04856632695106547
2013-03-01,341900,36100,0,0.7879882568912857
2013-03-01,342000,21400,0,0.003932106739693027
2013-03-01,342200,41300,0,0.6419815599997701
2013-03-01,342300,52500,0,0.04050923932680065
2013-03-01,342400,27500,0,0.190354515982788
2013-03-01,342500,49400,0,0.4398667435038499
2013-03-01,342700,32800,0,0.12777906063903402
2013-03-01,342800,39700,0,1.7115922849515746
2013-03-01,342900,29600,0,0.21042735877518381
2013-03-01,343100,33400,0,-1.7811352086077568
2013-03-01,344600,30400,0,0.32422004706712554
2013-03-01,344800,42100,0,0.14629429745274247
2013-03-01,344900,37000,0,-0.22016372250757585
2013-03-01,345000,32400,0,0.02100509362922071
2013-03-01,345100,36200,0,-0.10436734486635685
2013-03-01,345500,26400,0,-0.27098969153623476
2013-03-01,345600,36100,0,0.5326437448977696
2013-03-01,345700,46800,0,-0.2197702948647732
2013-03-01,345900,34400,0,-0.23419681639947731
2013-03-01,346100,34100,0,0.07575184919768868
2013-03-01,346300,37400,0,-0.555711929048009
2013-03-01,346900,36900,0,1.5284440245738886
2013-03-01,347000,52300,0,-0.8861791909059388
2013-03-01,347100,40600,0,0.013630051188918225
2013-03-01,347400,39500,0,-0.5344938829884051
2013-03-01,347800,34700,0,0.45390624556905257
2013-03-01,347900,39100,0,0.5119422595324538
2013-03-01,348100,35400,0,0.1210835274259947
2013-03-01,348200,45300,0,0.5716484380895751
2013-03-01,348400,39800,0,1.6392090030598956
2013-03-01,348500,35000,0,-0.6417411933934591
2013-03-01,350900,37000,0,0.9076331431889697
2013-03-01,351800,38500,0,0.09649481676455283
2013-03-01,352200,35800,0,0.7141675114853241
2013-03-01,352300,37700,0,0.9152345450021682
2013-03-01,352400,33300,0,0.35329161431987577
2013-03-01,352500,35300,0,0.6216648100206449
2013-03-01,352600,39500,0,0.5792225822382516
2013-03-01,352700,40000,0,-0.5011942592340279
2013-03-01,352800,37400,0,1.2718677657031312
2013-03-01,352900,36500,0,0.04606367475334487
2013-03-01,353000,42300,0,-0.13157397112415237
2013-03-01,353100,34800,0,0.11374579697690182
2013-03-01,353500,60900,1,0.61917377057282
2013-03-01,353600,35500,0,0.6421952302015033
2013-03-01,353700,40200,0,0.39456976037290953
2013-03-01,354100,38000,0,0.05453427585703461
2013-03-01,354300,47600,0,0.5726515623060463
2013-03-01,354500,49100,0,0.7204869117560507
2013-03-01,355700,41000,0,0.6565756034571775
2013-03-01,356000,42200,0,0.8660775378696314
2013-03-01,356500,37100,0,0.3290988885700178
2013-03-01,357800,42700,0,0.3260831702516723
2013-03-01,358800,41700,0,0.3055911598390498
2013-03-01,359400,42100,0,0.6235405703948719
2013-03-01,359900,40500,0,0.6451343255699616
2013-03-01,361200,42800,0,0.1283058968787438
2013-03-01,361300,52200,0,0.3218063299934577
2013-03-01,361500,43700,0,0.31268306042831323
2013-03-01,361600,31600,0,-0.0428732741794645
2013-03-01,361900,37900,0,0.020363064976019037
2013-03-01,362000,47200,0,-0.19597757738845
2013-03-01,362300,46300,0,0.3635789369457974
2013-03-01,362400,39700,0,-0.09901648395500685
2013-03-01,362500,38000,0,-0.09040476569979179
2013-03-01,363100,40400,0,0.7123507069343096
2013-03-01,363200,52900,0,0.32731760631337314
2013-03-01,363600,49100,0,0.4782165348784233
2013-03-01,363800,23300,0,0.3880808500272013
2013-03-01,363900,39700,0,0.11397804732955331
2013-03-01,364100,43600,0,0.045543571080614645
2013-03-01,364200,31300,0,-0.14363122464734115
2013-03-01,364400,46100,0,0.1314407589596632
2013-03-01,364500,39500,0,1.2343948247351877
2013-03-01,364600,44800,0,0.7259745312414833
2013-03-01,364700,53200,0,1.3320743057711724
2013-03-01,365100,45200,0,-0.15646560433537104
2013-03-01,365200,48300,0,0.44648885125200577
2013-03-01,365600,46400,0,1.1692391458284948
2013-03-01,365800,52800,0,0.5321073993519599
2013-03-01,365900,71000,1,-0.22677303415609654
2013-03-01,366100,39800,0,0.14137760596736562
2013-03-01,366300,40900,0,0.30318637224784256
2013-03-01,366500,40000,0,0.00891904805914695
2013-03-01,366900,28000,0,-0.6631567798579052
2013-03-01,367000,57400,0,0.5495104302308629
2013-03-01,367500,49300,0,0.10139703300911493
2013-03-01,367700,42400,0,0.35509261967346223
2013-03-01,367800,37200,0,-0.04190437093255524
2013-03-01,368000,42400,0,0.7342631073890122
2013-03-01,368200,26500,0,-0.34906376703159947
2013-03-01,368300,34600,0,0.5891166377168945
2013-03-01,368400,40400,0,0.01219655481797853
2013-03-01,368500,36900,0,0.2640471533657617
2013-03-01,369300,34800,0,0.36278213343288895
2013-03-01,369600,44000,0,0.7525218392315499
2013-03-01,370200,42300,0,1.1702942438880515
2013-03-01,370300,42800,0,-0.03775887299268312
2013-03-01,370400,42600,0,0.9566871630397595
2013-03-01,370500,56400,0,2.184276648574845
2013-03-01,370600,42400,0,0.01292084377908937
2013-03-01,373500,41800,0,0.489881781272072
2013-03-01,373800,28800,0,0.340318805053833
2013-03-01,374200,38600,0,-0.14804822800981388
2013-03-01,374400,60800,1,0.6475749641597033
2013-03-01,374500,58600,0,0.69389665464931
2013-03-01,374600,47400,0,1.549444672956011
2013-03-01,374700,36500,0,0.20328882236014006
2013-03-01,375200,34000,0,0.7936304744798832
2013-03-01,375300,56600,0,-0.23251508777365748
2013-03-01,375400,57900,0,1.1573360948678157
2013-03-01,376400,34400,0,-0.03944553557826214
2013-03-01,376600,31600,0,-0.2688873668988557
2013-03-01,376700,38100,0,0.564297778058949
2013-03-01,376800,77600,1,0.4610982897323809
2013-03-01,377100,44900,0,0.40037025168601503
2013-03-01,379700,51500,0,1.1002595761936682
2013-03-01,379800,52100,0,0.9991225431471208
2013-03-01,379801,52100,0,1.2969048380893669
2013-03-01,379802,52100,0,1.1129916899784036
2013-03-01,379900,45800,0,1.6444441495397357
2013-03-01,380000,46400,0,0.3398179744500183
2013-03-01,380200,43200,0,1.1696976571174593
2013-03-01,380300,43000,0,-0.28522008121074927
2013-03-01,380400,41200,0,-0.18342323378156378
2013-03-01,380600,43400,0,-0.7748847619582118
2013-03-01,380900,29400,0,0.334312238961851
2013-03-01,381000,32900,0,0.3324163524851308
2013-03-01,381100,35900,0,-0.15395346500811405
2013-03-01,381800,42000,0,0.48476346944407245
2013-03-01,382300,33200,0,1.8218201712427509
2013-03-01,382600,29500,0,-0.1084529648701226
2013-03-01,382700,43900,0,0.18557704871523892
2013-03-01,382721,43900,0,-0.37009844734523206
2013-03-01,383000,43100,0,-0.15919962237848317
2013-03-01,383100,43300,0,-0.9926038369908239
2013-03-01,383200,37400,0,1.2349902807346635
2013-03-01,383500,37900,0,-0.6790745734569694
2013-03-01,383700,51000,0,-0.05772727675163618
2013-03-01,383800,43600,0,7.451069362970399e-4
2013-03-01,383900,42400,0,-0.8901113287395315
2013-03-01,384200,40700,0,-0.015353236346167767
2013-03-01,385000,38100,0,0.7002554783570754
2013-03-01,389500,51000,0,0.16563989151171318
2013-03-01,389600,42000,0,0.2802110017648981
2013-03-01,389900,39600,0,0.6780503170122558
2013-03-01,391100,41100,0,0.43782298205459674
2013-03-01,391500,42000,0,0.17065780058376742
2013-03-01,391700,43400,0,0.25841036431954756
2013-03-01,391900,44100,0,0.38031079946560814
2013-03-01,392000,40500,0,0.29190524823924097
2013-03-01,392100,44000,0,0.06938207308301823
2013-03-01,392300,39700,0,0.5879646545255934
2013-03-01,392400,39400,0,0.0836515007087767
2013-03-01,392500,35600,0,0.6473361357562744
2013-03-01,392600,41200,0,-0.012208489839282168
2013-03-01,393200,46200,0,0.07393677878644438
2013-03-01,393500,31300,0,2.351011545141188
2013-03-01,393700,20100,0,0.698452529251113
2013-03-01,394100,19200,0,0.01933438780202701
2013-03-01,394600,34200,0,0.7108448519697717
2013-03-01,395400,43000,0,-0.21854289793163537
2013-03-01,395500,36300,0,0.4633079853623849
2013-03-01,396300,37200,0,0.275060870397758
2013-03-01,396600,41600,0,0.21228575743585726
2013-03-01,396900,47800,0,0.597612650234284
2013-03-01,396903,47800,0,0.5239617269415655
2013-03-01,398100,30500,0,0.04482520547472431
2013-03-01,398200,32700,0,0.20116302182062556
2013-03-01,402700,43500,0,0.49533919230633416
2013-03-01,406900,39900,0,0.07404926405651793
2013-03-01,407100,54500,0,0.2447930466028391
2013-03-01,450800,73800,1,1.1324827879200121
2013-03-01,450900,41200,0,0.21387670746477355
2013-03-01,467313,26500,0,1.2079962181710124
2013-03-01,473100,51900,0,1.0865493791983334
2013-03-01,475900,38200,0,0.8725943313839959
2013-03-01,489000,32100,0,0.5715028003922548
2013-03-01,493800,22400,0,-0.10918396355950911
2013-03-01,495100,77700,1,-0.04826409816927376
2013-03-01,495200,68500,1,0.803647913868012
2013-03-01,501500,36900,0,0.11106479524321305
2013-03-01,501900,21600,0,0.9455591408585398
2013-03-01,621403,49800,0,0.8614838734639632
2013-03-01,638500,56300,0,-0.13528611565501988
2013-03-01,638503,56300,0,-0.3805042553041216
2013-03-01,638504,56300,0,-0.12389346013668712
2013-03-01,638506,56300,0,-0.21103046114781707
2013-03-01,638507,56300,0,-0.28160328681008945
2013-03-01,638508,56300,0,-0.22260435181813884
2013-03-01,639900,50500,0,-0.3411455947218127
2013-03-01,663900,55600,0,-0.8266571569265899
2013-03-01,676000,26400,0,2.01886260975933
2013-03-01,677100,40600,0,0.2326724167609831
2013-03-01,679100,34700,0,0.5059061280069449
2013-03-01,685800,36100,0,-0.1777708115819481
2013-03-01,689500,64200,1,-0.11574987180123696
2013-03-01,694100,42200,0,-0.3991049566857041
2013-03-01,695100,36100,0,-0.04862666817900043
2013-03-01,702200,41500,0,-0.442996214341418
2013-03-01,710900,42900,0,-0.10286478301189217
2013-03-01,711300,31000,0,-0.8293188409425172
2013-03-01,727300,54000,0,0.5160513746587235
2013-03-01,735100,33700,0,0.7519774822931269
2013-03-01,739400,39100,0,-0.13582973420370784
2013-03-01,747000,29200,0,1.7375610992702784
2013-03-01,748600,34900,0,0.4981569824977646
2013-03-01,750200,36600,0,0.12576519181059478
2013-03-01,753100,36100,0,1.009976552774031
2013-03-01,754400,27900,0,0.055178722754852846
2013-03-01,754800,35000,0,0.3953395595109044
2013-03-01,754801,35000,0,0.3953395595109044
2013-03-01,754802,35000,0,0.6039866785307377
2013-03-01,754803,35000,0,0.3953395595109044
2013-03-01,781900,33000,0,0.3396050694119182
2013-03-01,794800,43000,0,-0.32149772540389476
2013-03-01,799300,48100,0,0.8042343892168807
2013-03-01,815500,31800,0,-0.3574507350594708
2013-03-01,831000,34800,0,0.7408540944295768
2013-03-01,835000,31700,0,0.6744558056496186
2013-03-01,884800,42200,0,-0.18022241980353207
2013-03-01,887800,29300,0,0.9651827627424048
2013-03-01,897600,38500,0,1.306359115722195
2013-03-01,919200,42500,0,0.8120013660502134
2013-03-01,927000,31600,0,0.8211684310892813
2013-03-01,927002,31600,0,1.0600435244021418
2013-03-01,927003,31600,0,0.5696010426244102
2013-03-01,927004,31600,0,-0.05523375562765581
2013-03-01,933300,41800,0,1.062608899260671
2013-03-01,934500,46800,0,1.8400541644450512
2013-03-01,940100,40500,0,-0.5215679754439333
2013-03-01,965100,45200,0,0.15555485406347813
2013-03-01,974100,49500,0,0.6961888334019694
2013-03-01,974300,52200,0,1.5802934894704648
2013-03-01,984100,41600,0,0.8439721641319708
2013-03-01,986200,48100,0,2.190751494138048
2013-03-01,993000,42400,0,-0.4001426273411012
2013-03-01,998200,39000,0,0.13647088861528597
2013-03-01,1001900,81500,1,0.0635361116114489
2013-03-01,1004300,62200,1,2.109099778113579
2013-03-01,1011500,44100,0,0.4716278933105353
2013-03-01,1014200,29400,0,-0.2446955802357652
2013-03-01,1014800,44100,0,-0.7347707414027733
2013-03-01,1014804,44100,0,0.4653883265926528
2013-03-01,1014805,44100,0,-1.0134682657012273
2013-03-01,1024800,33000,0,0.7001222755742845
2013-03-01,1025600,37800,0,-1.2123836788143056
2013-03-01,1028600,39400,0,0.41408686476474194
2013-03-01,1039500,56300,0,0.3062340884013971
2013-03-01,1055400,21300,0,0.2098963516461549
2013-03-01,1067400,65000,1,-0.12349686786564913
2013-03-01,1092300,39300,0,-0.021045027476067252
2013-03-01,1111700,51800,0,0.8115018911198201
2013-03-01,1116100,42400,0,0.9800633601815296
2013-03-01,1116300,41600,0,-0.5519272284818119
2013-03-01,1138500,27000,0,1.0889152685745982
2013-03-01,1146200,42000,0,1.1519777048117483
2013-03-01,1162600,34200,0,0.3953395595109044
2013-03-01,1162601,34200,0,0.44184069156413297
2013-03-01,1162602,34200,0,0.5398037562801141
2013-03-01,1164400,50700,0,1.280077496768783
2013-03-01,1167800,47900,0,-0.14083946024264998
2013-03-01,1171100,46900,0,0.5063848959918367
2013-03-01,1171900,18900,0,-0.2549804614035234
2013-03-01,1195000,34100,0,3.403235947520023
2013-03-01,1205900,26800,0,0.8221220932425303
2013-03-01,1218300,28900,0,1.0301435418793876
2013-03-01,1231500,29900,0,-0.1226459824158067
2013-03-01,1239300,78000,1,0.41357484339892114
2013-03-01,1252500,17600,0,0.7259135961742386
2013-03-01,1252501,17600,0,2.8828884927705394
2013-03-01,1252502,17600,0,1.3510082742389515
2013-03-01,1252503,17600,0,1.318285918311453
2013-03-01,1258400,34900,0,0.34613896869087646
2013-03-01,1302200,50400,0,0.776781439385069
2013-03-01,1303904,29800,0,-0.08886939089871453
2013-03-01,1303907,29800,0,-0.027790742207732973
2013-03-01,1303908,29800,0,0.3448823543497677
2013-03-01,1303910,29800,0,-0.024092716430548406
2013-03-01,1303911,29800,0,0.6877468841692885
2013-03-01,1303914,29800,0,-0.3182230959915222
2013-03-01,1320800,29500,0,-0.3138961384264062
2013-03-01,1323100,39300,0,0.31995746052718504
2013-03-01,2066200,39400,0,0.7068505831731695
2013-03-01,2070500,42100,0,0.5921059035661654
2013-03-01,2078900,32400,0,1.5089168279838185
2013-03-01,2081400,34000,0,1.3398886099794265
2013-03-01,2098800,53400,0,1.6909271247896358
2013-03-01,2098803,53400,0,1.7259224992988043
2013-03-01,2098869,53400,0,1.294900528885423
2013-03-01,2098883,53400,0,1.1549857787318734
2013-03-01,2098896,53400,0,0.9358086754739339
2013-03-01,2100000,25400,0,-0.004732212888841884
2013-03-01,2107800,42300,0,-0.3439464243971432
2013-03-01,2113600,43000,0,-0.13773950710211513
2013-03-01,2113609,43000,0,1.7850793813360846
2013-03-01,2113610,43000,0,0.33282915885692615
2013-03-01,2113613,43000,0,1.088925650799828
2013-03-01,2117100,32900,0,2.24184026313878
2013-03-01,2117102,32900,0,0.3718711063805723
2013-03-01,2127900,34100,0,0.6352904320354713
2013-03-01,2136600,37300,0,-0.200095435344744
2013-03-01,2160305,25200,0,-0.44358735120091597
2013-03-01,2171500,52600,0,-0.10730942286879541
2013-03-01,2179900,38200,0,0.24155618399220408
2013-03-01,2179902,38200,0,1.4622566175916671
2013-03-01,2179903,38200,0,0.09953663906440768
2013-03-01,2179905,38200,0,1.6323626925658807
2013-03-01,2179907,38200,0,0.8634533402732637
2013-03-01,2179909,38200,0,1.5196075401880877
2013-03-01,2179913,38200,0,0.4454042338029573
2013-03-01,2179914,38200,0,0.5195434643051838
2013-03-01,2179918,38200,0,1.2098773314365185
2013-03-01,2179919,38200,0,0.7122626029854489
2013-03-01,2179921,38200,0,0.8656493843346764
2013-03-01,2179928,38200,0,0.206924332928757
2013-03-01,2179929,38200,0,0.7381856997119374
2013-03-01,2179930,38200,0,1.0881040863547171
2013-03-01,2179932,38200,0,0.087678192350453
2013-03-01,2179936,38200,0,1.3207703238531074
2013-03-01,2182900,36500,0,3.1874905142061487
2013-03-01,2192200,49100,0,1.2827435452543507
2013-03-01,2242500,32000,0,1.4119186180460557
2013-03-01,2266400,28100,0,-1.0109086258788826
2013-03-01,2270400,28800,0,-0.11098096222414072
2013-03-01,2291300,34100,0,0.29723836086542604
2013-03-01,2313900,32400,0,0.3953395595109044
2013-03-01,2503400,38100,0,0.9967740767456003
2013-03-01,2504200,54900,0,0.8614450136665506
2013-03-01,2505400,18600,0,1.156388590600443
2013-03-01,2518400,42900,0,1.817643199615278
2013-03-01,2535600,27000,0,-0.031536511352384625
2013-03-01,2559000,42900,0,-0.012011327654741999
2013-03-01,2587500,19800,0,0.16903766711809337
2013-03-01,2597300,21600,0,0.9230756215993634
2013-03-01,3001800,31200,0,-1.654672611389286
2013-03-01,3011300,45400,0,-0.39970662565581977
2013-03-01,3028200,31700,0,-1.415762429768566
2013-03-01,3064600,29400,0,0.7600157678751623
2013-03-01,3069100,52400,0,0.8965826411098214
2013-03-01,3072700,32200,0,0.6263190016090633
2013-03-01,3072701,32200,0,0.3953395595109044
2013-03-01,3072702,32200,0,0.44184069156413297
2013-03-01,3076300,26800,0,-0.15135190751843342
2013-03-01,3079200,29800,0,0.6579340932482016
2013-03-01,3079202,29800,0,0.44184069156413297
2013-03-01,3088800,30100,0,-0.10830057603101001
2013-03-01,3101900,26700,0,0.7406562935306235
2013-03-01,3115500,51100,0,-0.1997754176764094
2013-03-01,3170300,35800,0,0.08355476688211098
2013-03-01,3218300,65400,1,0.003618507460645068
2013-03-01,3218301,65400,1,-0.06743431953585752
2013-03-01,3225300,36800,0,0.7340363112528506
2013-03-01,3234300,39800,0,1.6794915238577492
2013-03-01,3260300,41500,0,0.34761530959861187
2013-03-01,3267300,69500,1,-0.67048690783529
2013-03-01,3339400,38800,0,-0.5651484329384273
2013-03-01,3422400,46700,0,0.020893953084671704
2013-03-01,3440300,54900,0,-0.061973345260305984
2013-03-01,3456700,26800,0,-1.2841225306721251
2013-03-01,4051300,25200,0,0.020706643886635734
2013-03-01,4051301,25200,0,0.7907095772310635
2013-03-01,4051302,25200,0,1.1481572268806797
2013-03-01,4051303,25200,0,0.8074713320089129
2013-03-01,4051304,25200,0,-0.26766602267404116
2013-03-01,4051305,25200,0,0.6352632985961045
2013-03-01,4051306,25200,0,-0.21588254219631975
2013-03-01,12098835,53400,0,0.9545197380287815
2013-03-01,12098848,53400,0,1.5846654374334328
2013-03-01,12098849,53400,0,2.267684855351225
2013-03-01,12098850,53400,0,1.355274541359774
2013-03-01,12098865,53400,0,1.6622536072800806
2013-03-01,22098812,53400,0,1.2542029643109622
2013-03-01,32098802,53400,0,1.7343579296812335
2013-03-01,32098806,53400,0,1.7729817240651724
2013-03-01,32098811,53400,0,1.5931393589100997
2013-03-01,32098812,53400,0,2.2144558814852813
2013-03-01,32098816,53400,0,2.042329160892751
2013-03-01,32098818,53400,0,1.4947237695565732
2013-03-01,32098820,53400,0,1.6865790415575317
2013-03-01,32098825,53400,0,2.004181974065767
2013-03-01,32098828,53400,0,1.40576901963568
2013-03-01,32098829,53400,0,1.307011430200257
2013-03-01,32098833,53400,0,1.293902851772112
2013-03-01,32098839,53400,0,0.9995606167405235
2013-03-01,32098849,53400,0,1.3705724013598477
2013-03-01,32098858,53400,0,1.3279732110713909
2013-03-01,32098862,53400,0,1.167477135623262
2013-03-01,32098863,53400,0,1.3628693584266416
2013-03-01,32098864,53400,0,0.8876303307651101
2013-03-01,32098866,53400,0,1.3251191940843274
2013-03-01,32098869,53400,0,1.020649005844249
2013-03-01,32098874,53400,0,1.2870543749268681
2013-03-01,32098879,53400,0,1.2777732064358636
2013-03-01,32098883,53400,0,1.8506986459522925
2013-03-01,32098884,53400,0,2.267684855351225
2013-03-01,32098887,53400,0,2.2144558814852813
2013-03-01,32098897,53400,0,1.4202418981106029
